id,est_psi03,est_psi13,est_psi23,method,p_I1,p_I2,ph1,ph2,seed,psi03,psi13,psi23
96,-0.9673719778905775,-1.9194780020450504,0.6640910881651418,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
97,2.0113032851535104,0.2344736876945298,0.0733893647027966,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
98,-1.450103273022101,-0.19664258117961195,0.9317737675336769,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
99,-1.3709991253454823,-1.04503312493769,1.2617462165768902,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
100,1.3162829291977378,0.12168988591894943,-1.6333311418991567,Three-step,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
1,1.8048316909230075,1.255114865267185,0.21981718054301957,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
2,-4.214653776494624,-1.5717784689286147,-0.6027203309923369,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
3,-0.4753835442003366,1.4741369834548084,-0.6996935334330623,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
4,0.8541849481273862,0.5400862933927929,0.8415717633777093,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
5,0.28169530780016494,1.6317447617561742,0.24103442919503273,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
6,0.7966701009885128,-0.9193555229906135,0.3994103877045509,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
7,-0.020661631757372796,0.8852742360540857,0.23855666655970106,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
8,-0.28856608345523355,0.2889869752097439,0.3647373026914991,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
9,-0.7679566054049872,2.368063750814464,-0.09742682650291348,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
10,-2.5490041456643615,-1.947835519157495,0.5073275223738314,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
11,-1.6655603123638179,0.8594135433460891,-0.6368215590893029,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
12,2.157004603806241,0.17467877294567083,0.055344157275023675,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
13,3.6438780025242696,0.900471985050757,0.05567954415763111,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
14,3.236100465416611,1.2529931167256405,0.7167500940731125,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
15,1.9353041597057314,-0.14556233956084366,0.004527770273077996,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
16,-1.1909491461244908,-1.2852790527369067,0.09165982222925877,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
17,1.673382177280236,-1.1047885349049953,-0.25205995078701937,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
18,6.6515414668098884,1.9791994527164634,1.071842812674816,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
19,-0.6636912553124455,0.5183951980742314,0.6765255187177175,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
20,0.5511065844143788,0.3310235608004434,-1.568417419395586,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
21,4.94722793076875,0.7812262442158466,0.6575467377697425,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
22,4.485347942830589,0.73148683195555,0.9610719498570215,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
23,-0.2809722677921732,-1.6953165774376373,0.44818266201998874,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
24,-2.3385469872997087,1.4048606071385352,0.8732439194715936,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
25,1.106522028266481,1.7454976020669672,0.08130582017959874,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
26,9.772726991890506,1.3740695503855522,1.4169947833670462,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
27,2.818144756110918,0.31909826195787044,0.4714814285517347,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
28,8.900894575045136,2.4085183699235713,0.361527928785824,Robins' estimator,0.2,0.2,0.2,0.2,3411,0.0,0.0,0.0
