id,method,est_psi05,est_psi15,est_psi25,est_psi35,est_psi45
59,Three-step-ipw,-0.13216168977554663,2.604473306860704,0.38670124488403196,0.15051545090406426,-0.0345652195108676
59,Robins',0.5449413258634613,1.692419145637569,0.027913439235104434,-0.0011414201458726423,-0.03456438751671727
60,Three-step-g,0.0399034296343483,1.909029825997462,0.18760077272574133,0.3716452770333691,0.24627358017303988
60,Three-step-ipw,-0.4219564691950572,1.4993622528877792,-0.0996268239690522,0.2928996249918729,0.24627358017301135
60,Robins',0.07784883379864281,0.6961063271023509,0.32286629231618036,0.33449229500651917,0.24627358017301004
61,Three-step-g,0.5609105000308061,0.3897642734296268,-0.13091063834811992,-0.16311465115922258,-0.04092747619851744
61,Three-step-ipw,0.8910557280161994,0.11182304009301924,-0.05568688131215414,-0.17156654829506127,-0.04092747619851884
61,Robins',0.8665523093139874,0.3116745893372469,0.142189797462395,-0.08071007972249769,-0.04092747619852834
62,Three-step-g,0.5454247685218114,1.5772733658601872,0.4742456290572628,0.1497714938098199,-0.0351767824744744
62,Three-step-ipw,0.5522882545595833,1.991332394774876,0.4021713773563306,0.1481980639034093,-0.03517678247447165
62,Robins',0.6534395340233504,0.7675447107172578,0.34385926874696787,0.2121653018875268,-0.03517678247447482
63,Three-step-g,-0.40441597260556544,0.31277460482916086,-0.16712522487943307,0.056487206481101525,-0.18744069670831226
63,Three-step-ipw,0.16144033463612079,0.4178853723337643,-0.3194341047979256,-0.1121144768701677,-0.18744069670756938
63,Robins',-0.12464077522927326,0.6490291952735563,-0.22165963793782023,0.027870774634512565,-0.1874406967074251
64,Three-step-g,-0.19727565791988483,-0.5932592919475069,-0.1994789241305845,0.3027468966086128,-0.0940441926715671
64,Three-step-ipw,0.16905773528217444,-0.1330651667664528,-0.5021770402832221,0.27304360073458606,-0.09404419267146825
64,Robins',0.22944282408383518,-0.09258210990704764,0.3548425068746584,0.2596338468400493,-0.09404419267152003
65,Three-step-g,-0.5009492678022184,-0.1420957560541516,0.614759189797567,0.5977429741976973,0.14451489940084172
65,Three-step-ipw,-0.1552930972241376,0.04637080290450577,0.7109615322331161,0.6589935715984794,0.14451489940084086
65,Robins',-0.2880228244089209,0.08875071936190344,0.42174404875178395,0.7470401339410646,0.14451489940083487
66,Three-step-g,-0.8690610381808878,-1.5026365015752352,0.444233055149341,-0.014450967308551414,0.04667492602417412
66,Three-step-ipw,-0.48436374104434765,-0.9658556515766272,0.6091356241659998,-0.09132837786512026,0.04667492602417412
66,Robins',-0.5130387530478153,-0.9636408375745933,0.5112163512706938,-0.04125367369225507,0.046674926024177346
67,Three-step-g,0.06910790582913554,-0.5933803293468497,0.1384976089443823,-0.3790709936957226,-0.04186388081670002
67,Three-step-ipw,0.0005857605638758757,-0.41230993341422306,0.14973490551812196,-0.43959910169485883,-0.041863880816700234
67,Robins',-0.2879114548283597,-0.6654313223239188,-0.09126183026786513,-0.30064769384148216,-0.0418638808166879
68,Three-step-g,-0.540158846288682,-0.31381185823065866,0.11295333117658951,-0.10959440550267634,-0.07797228793981323
68,Three-step-ipw,-1.1327825245353824,-0.6681398092787745,0.13511965535560072,0.009456210265625813,-0.07797228793981327
68,Robins',-0.5828519310197094,-0.12571697455395164,0.3400576273353488,-0.05664452729393209,-0.07797228794659912
69,Three-step-g,0.35516714304983565,0.6501961904481051,-0.29034906886644685,-0.008811689237188766,-0.054316583462603256
